Date,condmax_BB,condmin_BB,condmean_BB,condmax_RIL,condmin_RIL,condmax_EPRC,condmin_EPRC,condmax_R,condmin_R,salmax_R,salmin_R,salmean_R,condmax_GP,condmin_GP,condmean_GP,condmax_4C,condmin_4C,condmean_4C,condmax_NBG,condmin_NBG,condmax_BBSI,condmin_BBSI,condmean_BBSI,condmax_BBB,condmin_BBB,condmean_BBB,condmax_WPR,condmin_WPR,condmax_PascR,condmax_PascR.1,condmean_PascR
4/3/2012,13200,8040,10900,16200,6320,135,81,3510,2600,1.8,1.3,1.7,20400,15300,18300,7714,6699,7268.4,6650,4900,11500,7650,9410,1670,676,1060,68,54,2910,600,1380
4/4/2012,10800,4620,7330,14100,3650,131,80,3700,2420,1.9,1.2,1.7,20000,16900,18900,2130,1640,1820,5750,4960,9270,6450,7800,888,235,391,84,60,11400,770,3300
4/5/2012,11100,1440,4810,15600,4090,96,72,6500,2760,3.5,1.4,2.8,17700,13400,16100,1640,1010,1300,4960,2890,6850,3490,5280,302,176,224,80,68,4690,1570,2900
4/6/2012,11600,1450,5220,20300,6730,99,69,6410,5110,3.5,2.7,3.3,15600,11900,14100,1300,520,795,4970,3080,6270,4030,5180,239,108,170,347,77,36700,1990,9860
4/7/2012,18500,3010,7220,26700,19500,2060,71,6390,2380,3.5,1.2,2.3,21200,12400,15300,1060,649,865,5710,3330,11100,4180,8130,222,148,182,840,181,30300,4790,17800
4/8/2012,21100,7670,12100,27200,18800,290,71,4280,2840,2.3,1.5,1.8,21900,13400,18800,1020,829,918,5090,3600,8720,4210,7000,267,162,195,450,117,29800,5810,13600
4/9/2012,20500,6280,14200,28800,7070,1740,74,6310,3050,3.4,1.6,2.7,18300,12800,15500,961,636,787,4850,3230,7480,3750,5760,477,194,253,444,96,31700,4950,16700
4/10/2012,21800,6190,15200,27200,11100,2060,76,6410,2240,3.5,1.1,2.7,18600,13200,15600,824,712,771,5230,2830,8220,3090,5800,1210,237,465,899,111,32600,4740,18700
4/11/2012,22700,7200,15800,28600,14900,2380,80,6400,2240,3.5,1.1,2.7,17600,12400,14900,807,594,716,4690,2890,7180,3160,5180,1600,293,620,629,159,36800,5820,19500
4/12/2012,27000,7720,16800,32000,17900,2270,83,4820,2120,2.6,1.1,1.7,21000,14600,18100,901,676,768,6260,3130,9880,4520,7810,2530,323,1020,9560,237,34900,8580,23100
4/13/2012,20500,10100,14900,31600,27100,2670,117,3710,2310,2,1.2,1.4,21300,15800,18500,877,776,841,4920,3050,8260,5360,6700,2490,491,1120,4800,487,33200,11500,21600
4/14/2012,18200,11000,15500,36300,27900,3010,127,3070,2130,1.6,1.1,1.3,23900,15700,19700,858,785,822,5740,3400,8610,5240,6950,4430,596,1810,11100,623,33000,9690,23700
4/15/2012,18600,15000,17100,37700,35500,4020,579,3150,2870,1.6,1.5,1.6,25900,18400,21800,1090,801,960,5710,3880,8890,5820,6860,3760,1230,2360,8640,1370,31400,10500,21800
4/16/2012,18400,14900,16700,36900,34900,5870,523,3290,2900,1.7,1.5,1.6,25900,19400,22500,1180,955,1100,4840,3620,7030,4190,5040,3760,1270,1990,7100,2340,27200,8640,14400
4/17/2012,18500,10700,16600,35000,30300,2700,210,3400,2910,1.8,1.5,1.6,25900,20100,23600,1130,1060,1100,5280,3630,5280,4290,4820,3370,1170,2080,4160,2000,30500,6740,13900
4/18/2012,21700,11900,16900,30300,18900,666,201,4910,3080,2.6,1.6,2.3,23300,20000,22200,1120,983,1060,4670,2840,8000,4860,7240,2600,966,1600,6080,3790,39100,12000,25000
4/19/2012,27900,14200,21400,35500,26700,1930,443,4860,4070,2.6,2.2,2.4,22200,19800,21300,1060,994,1040,4540,3750,12700,4260,9460,2510,567,1390,8910,3340,41100,12300,24300
4/20/2012,27200,16300,22400,33900,24800,925,267,9297.6,6777.7,5.2,3.7,4.505,22200,11100,16500,1060,851,958,5090,3520,11300,4850,8220,7360,959,2440,6490,3080,39100,10200,22600
4/21/2012,25700,13700,20600,31200,18400,3910,312,9420.3,6767.4,5.302,3.7,4.505,22800,15400,19100,1060,847,945,6610,3510,8550,5190,7310,7100,2460,4540,4840,1160,40000,12200,21300
4/22/2012,27600,13700,22300,31800,8750,2170,307,9415.3,6759.4,5.302,3.7,4.499,25600,14900,19000,1060,829,959,7560,2720,13200,5020,8730,8860,2000,5060,3980,1200,43600,13000,28900
4/23/2012,28200,13700,21700,35000,17000,744,302,9416.8,6752.1,5.302,3.7,4.495,24200,14200,18600,1010,705,863,6150,2390,12300,5400,8210,8040,2990,4940,2690,1140,46000,13500,27500
4/24/2012,29900,15100,27000,38000,22500,4660,373,9417.9,6752.1,5.302,3.7,4.492,21600,14100,18100,856,758,803,6280,2260,12300,5210,9030,9660,2990,6390,6610,846,45800,12800,29400
4/25/2012,29300,27100,28400,38000,34300,3930,509,6320,4770,3.4,2.5,3.1,21300,12100,17300,794,611,725,4980,2560,8820,3700,6150,11200,4080,7260,12700,1970,35800,8940,15400
4/26/2012,28500,23800,26600,35200,31600,4050,532,6290,4750,3.4,2.5,3,18100,12200,15500,698,537,639,4930,2510,5630,2380,3890,14000,4890,8570,12400,4460,27800,8090,15601
4/27/2012,26100,21500,25000,31600,30200,5610,659,5840,4570,3.2,2.4,2.7,21800,11800,17400,628,538,585,7020,2760,7500,2270,4420,12700,5410,8930,9000,4170,31900,7260,14482.4
4/28/2012,25000,20300,23100,31200,30500,9790,988,6160,4620,3.3,2.5,2.6,29600,19900,25700,702,615,679,7220,3400,6640,3320,4850,12100,6590,9700,12300,4190,25200,7680,15500
4/29/2012,25000,20100,22300,34600,31000,11300,1650,7560,5020,4.2,2.7,3.2,34400,22900,29600,856,691,805,7850,5380,7930,3570,5650,11600,7890,9560,6930,3090,27900,7570,15100
4/30/2012,24500,20200,21900,33100,27600,9710,1400,6960,5660,3.8,3.1,3.5,33100,24000,27900,1050,853,1010,6920,5990,6880,4990,6170,11200,7680,9350,4060,2370,30900,7700,18600
5/1/2012,24600,18000,21300,35400,28500,12900,899,8700,5670,4.8,3.1,3.6,30500,21900,26700,1190,1020,1070,8450,5450,9400,4940,6900,11800,7020,9600,4730,2360,30700,7980,21000
5/2/2012,24800,22300,23600,37600,35400,14800,11700,12400,7640,7.1,4.2,5.7,27900,25100,26800,2270,1120,1490,9290,7150,10700,9030,9750,13100,8000,10900,18500,4100,33200,13800,25200
5/3/2012,23200,17000,20300,36600,35000,17100,4650,14500,10800,8.4,6.1,7.3,29700,25800,27000,3190,2050,2770,10200,7280,12400,9590,11000,10400,3120,6550,11100,5910,31900,11600,21400
5/4/2012,19900,14400,17500,35900,34700,12800,3880,10800,8180,6.1,4.5,5.5,27100,24200,25900,3100,2630,2820,10800,7190,11900,8360,10400,5220,1240,3140,9850,3630,31500,11800,20724
5/5/2012,25100,15100,18300,37100,33700,15700,3700,9240,7060,5.2,3.9,4.4,26000,21800,24900,2790,2260,2450,9960,6690,11200,7600,9720,5070,1460,3030,8540,1010,30200,6650,15746.2
5/6/2012,26400,11700,20100,37000,31500,15400,4050,9340,6660,5.2,3.6,4.3,25000,21800,23400,2480,2180,2360,10900,6690,11200,7400,9450,6000,1720,3560,7440,736,31500,6230,19100
5/7/2012,26000,12600,18900,35800,26700,15900,5020,9630,6460,5.4,3.5,4.4,25400,21700,23700,2570,2350,2430,12600,6700,12500,6990,9800,7140,1760,4010,12800,744,30600,8360,20400
5/8/2012,27000,13600,20500,35900,27000,16000,4720,9740,6400,5.5,3.5,4.5,26200,21900,23700,2730,2280,2480,12400,7570,13800,7540,10100,6230,2090,3970,10200,757,31700,8740,21800
5/9/2012,25600,12900,19800,36000,27200,13800,4070,9140,6230,5.1,3.4,4.1,26600,21900,23700,2710,2380,2520,10900,7580,11900,7100,9530,6340,2140,3790,15800,816,32300,9280,20900
5/10/2012,27200,12900,21400,35200,24000,12900,3920,8610,6320,4.8,3.4,4,28100,22400,25400,2730,2570,2630,10900,6800,14700,8400,11800,6740,2130,4190,21200,934,34000,11300,26000
5/11/2012,26500,13900,19500,41300,25900,14600,3640,10300,6550,5.8,3.6,4.3,29400,23500,26000,2830,2680,2740,14800,7260,16700,9160,13200,8370,2600,5050,16000,2760,32600,13500,25400
5/12/2012,27400,20000,24400,41700,39100,14400,5120,10300,8390,5.8,4.7,5.1,26900,23300,25200,4470,2740,3860,13900,8230,16000,9510,12300,8130,3680,5130,16600,2760,31700,11600,21400
5/13/2012,28200,17400,23900,40400,25800,5830,3150,8390,5540,4.7,3,3.7,23900,17700,21200,3510,2900,3200,8870,7010,9830,7220,8500,7190,3680,4550,10000,4540,32300,10400,18900
5/14/2012,30000,22100,27100,34800,24800,8370,2720,6380,5520,3.5,3,3.2,22500,17700,20300,3300,2520,2880,8940,7600,11600,7460,9430,10600,3520,6380,9420,4320,33500,9480,21100
5/15/2012,29600,19100,25300,34300,26800,9930,3350,7170,6070,3.9,3.3,3.6,27200,18900,23500,2750,2630,2700,9030,7600,12000,8820,10300,13300,4220,8150,9370,5400,34000,9100,17600
5/16/2012,29200,20600,25200,34300,27900,12100,3550,7180,6200,3.9,3.4,3.7,27600,17300,21500,2800,2660,2760,9870,7810,12100,9880,10800,14600,4670,9270,6660,5410,31200,9010,17200
5/17/2012,31000,21300,25500,32400,27600,12400,3550,7240,6170,4,3.3,3.7,30700,17300,22400,3240,2670,2950,10300,7820,12900,10000,11400,19100,6530,11000,16000,5470,38800,15700,22800
5/18/2012,31400,24500,27600,33900,30600,11500,3710,7080,5850,3.9,3.2,3.5,26900,19800,23800,3240,3020,3140,9840,7860,11700,10300,10900,16400,7680,11600,10700,7310,38100,14700,24900
5/19/2012,29000,25300,27000,36100,32500,13900,3390,8000,6150,4.4,3.3,3.8,28200,20700,25700,3170,2990,3080,10700,8050,12200,10500,11200,16100,8840,11700,13200,6920,33600,15300,24200
5/20/2012,33300,25700,28900,35800,31900,14500,3230,7940,6560,4.4,3.6,3.9,30100,19900,26100,3440,3140,3270,10700,8700,12200,9560,11300,15000,9680,12200,12200,6740,36400,18400,26500
5/21/2012,33500,24400,31100,35200,25200,8860,3520,7370,6110,4.1,3.3,3.5,27500,18400,22800,3430,3240,3370,9600,6650,11600,7460,10500,15300,9700,12900,11300,6400,36700,17000,26900
5/22/2012,36300,24800,32200,35900,26600,9930,3420,6770,5620,3.7,3,3.4,26500,18100,23200,3300,2990,3180,9920,6490,11200,7070,9300,15600,10800,13000,13400,6210,40300,17000,30500
5/23/2012,35900,27400,32400,35800,26300,10900,3410,6930,5850,3.8,3.2,3.5,27400,17700,22200,3030,2700,2870,8540,6800,10800,7550,9170,16100,10300,13100,16400,7550,39400,20500,30900
5/24/2012,29970,23607,26841,37000,35600,10500,3790,7210,6060,4,3.3,3.6,27500,18700,24400,2810,2690,2750,8660,6830,10500,7730,9120,16700,10800,13800,19100,8560,38700,19800,27100
5/25/2012,29639,23936,26748,37100,30300,11500,3850,7550,6420,4.2,3.5,3.8,26200,21100,24500,3000,2750,2900,9340,6710,9900,7300,8810,15800,10400,13500,15100,8310,37800,19100,25500
5/26/2012,31642,24345,28320,36900,28000,12900,4040,7820,6460,4.3,3.5,3.8,27600,17900,24700,3290,2950,3130,9350,6950,10200,8060,9300,15700,10700,13200,15300,7800,41000,18800,30200
5/27/2012,29807,23765,26826,37100,25200,12500,4300,7770,6320,4.3,3.4,3.8,27600,17900,23400,3400,3240,3310,9320,7630,10400,8620,9610,15900,11200,13600,19200,9290,42300,21700,31900
5/28/2012,29893,23501,26796,37500,27300,12100,4340,7700,6560,4.2,3.6,3.9,25800,19300,22300,3460,3360,3400,8840,7810,10200,9120,9680,16000,11500,13800,17000,10000,40500,19600,29500
5/29/2012,29779,23940,26935,38700,26900,5020,3510,7160,5880,3.9,3.2,3.4,19500,17000,18300,3370,2930,3230,8400,5940,9230,7210,8250,17600,11900,14000,14700,9940,37900,19600,26400
5/30/2012,29824,23724,26973,38500,35000,4910,3290,5880,5720,3.2,3.1,3.1,19900,16700,18400,3000,2680,2880,7850,5940,9540,6860,8070,18000,14000,15500,19600,9820,36100,17100,22800
5/31/2012,31382,24326,28365,37000,33100,11900,4370,7780,5680,4.3,3.1,3.6,26700,16400,21500,2710,2440,2530,8390,6340,10300,6730,8820,18000,14700,16200,18900,11300,48100,17200,27300
6/1/2012,33962,25810,30421,38300,27700,12900,4980,8540,5840,4.7,3.2,3.8,27000,17600,23300,2450,2110,2230,8140,6050,9170,5940,7780,18300,14800,16600,22700,14100,45300,22700,31000
6/2/2012,33744,23954,29173,39600,33000,19900,5120,11300,6100,6.4,3.3,4.7,39400,23100,28400,2420,2120,2260,12100,6590,15700,7130,10700,19400,14400,16700,27552,15219.9,46800,29800,38900
6/3/2012,33244,24437,29751,39600,35300,19400,6880,11300,7490,6.4,4.1,5.4,34200,23200,30900,2720,2420,2630,11300,6490,14000,7030,11200,19000,14200,16700,28392.5,15299.1,43800,27900,36200
6/4/2012,33220,24373,29969,41500,35600,15500,7370,11100,7260,6.3,4,5.1,30800,20700,27300,2770,2680,2720,11500,6490,15200,6880,10400,19300,14500,16800,27603.5,14322,44600,26700,34000
6/5/2012,33510,24395,29774,45500,38500,17800,7070,10600,6370,6,3.5,4.4,28900,20100,24900,2790,2650,2740,14400,6460,17100,6870,11600,20500,14700,17800,30515,14922.8,43000,27900,34900
6/6/2012,33462,23799,29208,45100,38300,20000,6760,11700,6520,6.6,3.6,4.9,31200,19500,25400,2790,2540,2680,16500,7030,17200,7320,11300,21100,15100,18000,33800,15800,40800,28500,34500
6/7/2012,35441,27554,32160,44400,40200,22800,7330,14700,9870,8.6,5.5,6.9,38200,23100,30200,2870,2560,2680,17500,8300,17700,8360,13900,21400,15700,18300,31200,15200,44000,28700,37700
6/8/2012,30055,23784,26877,46400,40000,27900,9580,19200,13500,11,7.8,8.9,42600,30100,36700,4880,2850,3150,20300,10400,22700,12000,19300,21500,13100,17800,25000,15100,44000,29900,38500
6/9/2012,30882,25675,28309,45700,39200,27400,11400,23400,17200,14,10,12,41300,38500,40100,5070,3630,4380,22200,14100,23000,19800,21400,17300,11600,14900,23200,12600,40800,23300,32400
6/10/2012,26717,18426,22500,46400,36100,21100,7270,22600,12000,14,6.8,10,40200,27200,33500,5580,4040,4590,16300,9800,20400,10700,16200,13700,2510,9160,14600,5390,28800,8580,20000
6/11/2012,27816,14396,21671,46500,22200,9160,4060,12100,10100,6.9,5.7,6.5,30600,23900,26300,4210,3890,4090,10900,7390,12700,7540,10900,2530,468,969,5400,1160,9060,3530,6010
6/12/2012,24258,12222.9,17500,44000,13300,11000,3740,10900,8520,6.2,4.7,5.5,28300,23200,25000,4010,3420,3830,11300,7200,10600,7540,9340,1600,562,1160,1860,810,40100,3330,10800
6/13/2012,26299,12227,18757,40300,13100,8700,3760,8520,7760,4.7,4.3,4.5,25700,22500,24100,3580,2970,3330,11300,8240,12100,8380,9910,1300,709,1110,1070,630,41400,3250,12100
6/14/2012,32017,19527,26164,43700,22000,12600,4110,9800,7700,5.5,4.2,4.8,27600,21300,24300,3080,2970,3020,12100,7560,15700,9180,11400,3650,1040,1940,2570,680,44300,6120,19000
6/15/2012,31519,19239,25571,41200,34300,16300,4050,12800,7990,7.4,4.4,5.8,36200,23300,29500,3320,2990,3140,15600,8550,20200,10200,17600,10300,2010,7340,9570,1320,43800,9670,23300
6/16/2012,31016,22558,26822,43200,41200,22500,8260,18000,11700,11,6.6,8.6,36200,33500,35100,8590,3240,4970,22900,12900,27200,16100,24000,12700,6540,9390,12900,2660,38800,12500,25600
6/17/2012,30403,23317,26825,43700,40100,23600,13200,20600,17000,12,10,11,37000,34200,35800,9590,7790,8790,24700,17400,25500,21900,24200,13500,6640,9940,18400,3410,39700,14700,29100
6/18/2012,30256,23415,26921,44800,42300,24200,12900,20400,16000,12,9.3,11,38200,33200,36000,9250,8720,9000,24900,17400,25000,21700,23300,14700,6880,10500,22100,2110,39000,14300,26600
6/19/2012,30348,23237,26890,44700,41700,25300,12300,20700,17200,12,10,11,38100,33200,35900,9550,9160,9290,23000,18600,24000,21200,22900,14100,6870,10000,18600,1840,37300,15200,26600
6/20/2012,30218,23821,26853,43200,38800,25900,10600,20100,16500,12,9.7,11,38900,33300,36500,10300,9550,9680,23200,18500,23800,21100,22100,13600,7210,10100,24400,1920,38400,16800,31000
6/21/2012,29878,23762,26760,41800,34900,26200,10900,19700,16000,12,9.3,11,39500,35300,37700,10500,9880,10100,23700,19100,23600,21200,22200,14600,6710,9570,24000,3910,37700,17900,30800
6/22/2012,29854,23928,26766,41900,35800,26300,12300,20200,14600,12,8.5,10,40100,36700,38600,11200,9900,10100,24000,20100,24600,19900,22500,14900,6780,10400,30900,7790,39500,24100,33200
6/23/2012,29545,23389,26368,44100,37900,26900,14900,21300,17000,13,10,11,41100,36100,39600,12000,10800,11300,24400,21800,26800,21600,24300,15900,8010,11600,27900,11800,40300,25500,34000
6/24/2012,29366,23907,26438,45000,39300,28000,19900,22900,20600,14,12,13,43600,40500,42400,14000,12000,13000,25400,22400,29100,24200,27400,15600,9350,12200,28700,16000,41200,28300,36700
6/25/2012,29414,23998,26360,43300,33700,27000,17200,22200,21000,13,13,13,43200,40900,42100,14100,13400,13800,24300,22700,28700,24000,27100,14900,9350,12000,25800,16200,43900,28500,36200
6/26/2012,29722,23759,26512,42500,33400,25600,12000,21000,14500,13,8.4,11,42300,36100,40300,13700,12700,12900,23200,18600,26400,21000,23400,18300,9910,13700,27800,13900,43000,24200,32800
6/27/2012,29781,23892,26737,44400,35300,26800,11700,18100,12700,11,7.3,8.9,40100,34900,37900,12700,10800,11300,21200,18200,23600,21100,22100,21700,10900,15100,29700,13700,44100,22500,33600
6/28/2012,33800,29400,30900,42900,39900,17300,10700,16900,10500,9.9,6,7.6,38800,26500,31700,11300,10400,10700,19300,14600,22100,17100,20100,17600,10200,12600,23800,13600,39700,19400,28200
6/29/2012,35400,29100,33000,41700,34800,17000,10400,10700,9650,6.1,5.4,5.9,32300,24700,27800,10500,8900,9610,19300,12700,20100,15700,18300,17800,10900,13800,26900,15800,38900,22300,28400
6/30/2012,36400,30800,34700,42200,34600,16300,9680,11100,9600,6.3,5.4,5.7,34600,22700,27600,8920,8130,8460,18700,12600,18500,14200,16800,18000,12100,14900,27200,15000,37400,22400,29600
7/1/2012,37100,30200,35300,43800,40700,18500,9770,11600,9470,6.6,5.3,5.9,34500,21900,27400,8200,7560,7770,18900,12300,19400,14000,16800,18500,13300,16000,32500,14600,38261,23902,30217
7/2/2012,36800,27500,34500,43700,39600,16900,9820,11800,9220,6.7,5.2,5.7,31900,22000,27100,7590,6770,7070,18700,12300,19400,14000,16300,19400,14700,16700,33300,14500,38606,23739,30339
7/3/2012,35700,26800,33200,45200,42400,19700,9900,13100,9650,7.5,5.4,6.3,34800,26400,30600,7080,6630,6820,20200,13500,26400,14500,21300,21000,14900,17500,34800,14900,43133,28411,36602
7/4/2012,35900,27600,32600,48100,42400,19600,10500,14100,10200,8.1,5.8,7,35500,26800,30600,7230,7000,7090,21300,14800,26900,15800,21700,21700,15000,18600,34200,15000,42500,28700,36349
7/5/2012,36400,29500,33500,46200,43400,19200,9960,14100,10200,8.1,5.8,6.8,34500,26200,30800,7350,7080,7220,21300,14500,25700,16300,20700,21500,15500,18300,33000,14300,42100,28700,36109
7/6/2012,36300,29900,34100,45800,42900,18000,10100,14200,9790,8.2,5.5,6.7,33100,25800,29600,7370,7210,7310,22100,15800,24300,19000,21400,21400,16000,18200,28500,16100,44200,28200,36800
7/7/2012,35500,29300,32400,49600,44700,17900,10200,14100,11100,8.1,6.3,7.2,35300,25300,31300,7300,7210,7250,20900,16900,23900,19600,22100,20500,16200,18600,23900,16700,41400,29100,36600
7/8/2012,35400,30000,33300,50900,47300,13900,8400,13800,11900,7.9,6.8,7.2,33700,21200,26300,7450,7280,7350,18900,15500,22400,19900,21300,20900,15900,18200,20900,13500,37700,21600,29200
7/9/2012,34200,28600,31800,51200,44300,14700,7740,12100,10300,6.9,5.8,6.4,33400,21100,25800,7380,7250,7320,18000,14600,20900,19500,20300,22000,15800,17800,15500,11300,42600,17700,33000
7/10/2012,35800,28300,33300,41116,32383,13200,7140,11500,9510,6.5,5.3,5.9,27500,19800,22700,7280,7020,7180,16900,13700,21400,17600,19400,22300,14900,17900,17600,11200,43300,16900,26100
7/11/2012,36000,29800,32300,41895,34619,14400,8360,12600,9550,7.2,5.4,6.1,34900,21700,28000,7040,6880,6980,18200,14100,22200,17800,19900,22100,14200,18100,22200,12200,40700,17300,27600
7/12/2012,33800,29300,31800,42632,36630,18400,8560,13700,9770,7.9,5.5,6.6,39500,27900,30000,7030,6910,6970,19100,13600,22600,18000,20500,21000,15300,18200,22800,13400,39500,21300,29900
7/13/2012,36100,28200,31500,42951,36006,21800,10600,17800,11000,10,6.2,8.4,39500,30200,34500,7150,7020,7090,20600,15500,23700,18600,21200,21000,15200,17900,22100,13200,40900,24700,32900
7/14/2012,36200,28400,31500,43135,37104,23500,11100,18300,11800,11,6.7,9.1,35900,32800,35300,7540,6910,7150,20900,17100,24200,20400,22800,21600,15800,18200,27300,13100,42400,28600,36100
7/15/2012,34100,27000,30000,44818,39278,25700,13500,20200,16600,12,9.7,11,35900,33300,34900,9630,7540,8410,21600,17900,25400,21000,23300,22100,14900,18200,31200,10700,43700,25300,36300
7/16/2012,33200,27900,30500,43123,36718,24300,11800,19300,15200,11,8.9,10,35700,31500,34100,9580,9170,9380,22700,18600,24700,21400,23400,19700,13200,16700,21900,8400,42400,22300,33400
7/17/2012,33300,26700,31400,42710,35306,23100,11400,17600,14100,10,8.1,9.1,35100,30700,33100,9380,8960,9120,22500,17100,24700,20200,22700,19400,13500,16500,15800,7460,42900,20400,32100
7/18/2012,33100,23400,29400,40902,30990,22000,12100,17500,13700,10,7.9,9.1,35600,29600,33100,9100,8580,8800,21100,15700,23700,20200,22200,18400,10500,15200,14400,4130,42500,20300,32600
7/19/2012,33700,21100,28300,40417,29381,19000,9840,16300,12100,9.5,6.9,8.1,33600,28600,31400,8580,8320,8450,18800,15200,22000,18700,20900,15900,4520,11500,16500,2580,44000,17000,33900
7/20/2012,31800,18100,23300,39916,27815,17200,7940,14100,10400,8.1,5.9,6.7,32000,26700,29900,8410,7500,8030,17000,13300,19800,17200,18800,8450,905,4030,9630,1720,44400,14000,27800
7/21/2012,29800,16300,19100,36569,27274,15400,6030,11900,9160,6.8,5.1,5.9,32400,26600,29500,7520,6840,7120,15800,13300,19600,17100,18700,2790,582,1570,6390,1180,44100,13200,29000
7/22/2012,25700,12600,17500,36087,28400,18600,4920,13100,9950,7.5,5.6,6.4,33200,28000,31200,7380,6960,7150,17700,13400,21500,18100,20100,3160,541,1600,2300,820,34600,9160,15200
7/23/2012,17800,12500,15500,34746,25935.1,19000,5150,12900,11400,7.4,6.5,6.8,33500,29000,32200,7990,7230,7750,20700,14700,22000,19200,21000,2890,777,1970,1730,620,41100,8110,16300
7/24/2012,28600,16100,20800,35665,25710.6,12500,3300,12200,9510,7,5.3,6.4,30800,25200,27600,8120,7980,8050,19500,14400,21500,19200,20600,3390,1130,2140,1470,410,42800,6030,13400
7/25/2012,33200,25100,31400,39004,26856.7,8660,2290,9510,7800,5.3,4.3,4.8,30100,20200,23200,8060,7780,7930,18000,14600,20500,17400,19100,13500,2180,4330,1180,360,45300,5430,13900
7/26/2012,34800,29000,33300,38571,21976.8,11700,2540,8300,7480,4.6,4.1,4.4,30700,19500,23000,7930,7330,7510,17900,14000,22000,17300,19700,14600,3960,7640,1150,220,46000,5600,13300
