Date,sm0,sm1,sm2,sm3,sm6,sm7,sm10,sm11,sm14,sm15,sm18,sm19,sm23
9/26/2010,0.19803369,0.17566821,0.188310981,0.166568711,0.140187413,0.177580446,0.172740191,0.164657861,0.186072007,0.180164501,0.192770317,0.198905885,0.192188337
9/27/2010,0.199844807,0.137075186,0.182553634,0.158118337,0.169762671,0.219779551,0.162609309,0.180867612,0.153888285,0.168074355,0.152707353,0.167531341,0.151129991
9/28/2010,0.19094108,0.18456538,0.225103557,0.203309909,0.189460099,0.194062069,0.179228306,0.176041573,0.188397959,0.191496909,0.198310345,0.186447024,0.180145532
9/29/2010,0.195139989,0.154391006,0.21785,0.228248712,0.192319393,0.259923637,0.235057995,0.235361993,0.188134983,0.235025004,0.166940004,0.215888992,0.190264985
9/30/2010,0.177249774,0.165871769,0.199382707,0.18643263,0.173169762,0.181914568,0.171473742,0.184187084,0.172656611,0.174435541,0.176158443,0.177953884,0.17633687
10/1/2010,0.184965059,0.163744554,0.19043985,0.137765333,0.169350222,0.130152494,0.176397562,0.158504739,0.167421162,0.158379421,0.170742333,0.169644445,0.180464968
10/2/2010,0.171884083,0.1393102,0.168665263,0.147720241,0.161857422,0.162212248,0.165794342,0.15715992,0.159426549,0.155419609,0.15879978,0.155687143,0.159130541
10/3/2010,0.176529825,0.145661637,0.165675938,0.13895689,0.141885623,0.158632681,0.14295423,0.141457006,0.159563825,0.146559045,0.161702722,0.15087299,0.167181492
10/4/2010,0.139507994,0.089660518,0.147659987,0.139768508,0.14847599,0.139421999,0.0817165,0.120426998,0.076800004,0.152481988,0.116838999,0.134692997,0.09465
10/5/2010,0.142161131,0.104247034,0.149062544,0.122258127,0.116566695,0.119196363,0.143066093,0.143098876,0.137984976,0.134858608,0.140091702,0.140988976,0.162944064
10/6/2010,0.151788354,0.109082162,0.173922971,0.146660283,0.171583548,0.146854669,0.147091627,0.149902865,0.145397618,0.1700266,0.1524432,0.146754473,0.141220093
10/7/2010,0.174441086,0.147523285,0.183952186,0.165887642,0.164939388,0.159084461,0.164795892,0.155814688,0.157504456,0.155552606,0.155598939,0.156033513,0.158702209
10/8/2010,0.149500206,0.114759594,0.151773646,0.117101654,0.118511118,0.121836103,0.106292777,0.126846567,0.112068355,0.106529593,0.115822673,0.110313319,0.12207339
10/9/2010,0.171852725,0.143482078,0.177002758,0.157663772,0.16222785,0.161101637,0.165702283,0.157237043,0.158055697,0.15559073,0.155912093,0.154975704,0.158904556
10/10/2010,0.157503888,0.127729729,0.162865922,0.143718749,0.115824901,0.128628746,0.131868348,0.144964218,0.137518287,0.126447678,0.140362456,0.14250721,0.149936318
10/11/2010,0.153909266,0.131406114,0.162299991,0.158255473,0.163685963,0.159223929,0.122170493,0.141431987,0.150641486,0.164207339,0.171741486,0.175700277,0.145061612
10/12/2010,0.157824948,0.142072991,0.160972819,0.137002677,0.095682524,0.116771474,0.118625589,0.132975951,0.145625651,0.148058742,0.139913917,0.135403216,0.144680083
10/13/2010,0.139365926,0.101515278,0.154121563,0.124693513,0.14533709,0.162737027,0.127820253,0.147571206,0.125442237,0.132862136,0.127982914,0.134818226,0.129062161
10/14/2010,0.168529425,0.135743529,0.16398699,0.145682678,0.15948449,0.16202642,0.164126641,0.15958949,0.157969813,0.156333555,0.156178769,0.153663162,0.156956792
10/15/2010,0.13940832,0.095030174,0.132702813,0.110621862,0.124013565,0.132299662,0.115978025,0.119706176,0.108415343,0.109136611,0.116953649,0.114027299,0.12076845
10/16/2010,0.18508251,0.080994472,0.101369902,0.105292186,0.094905823,0.116163097,0.150974825,0.142856896,0.13670899,0.134590581,0.136601001,0.119153872,0.106784999
10/17/2010,0.182457939,0.143663019,0.168248877,0.129081964,0.10740073,0.117520027,0.106154114,0.110761203,0.102270924,0.094600476,0.099816561,0.089330964,0.130650386
10/18/2010,0.145990849,0.116432257,0.142333165,0.111451574,0.121056117,0.12274494,0.112161294,0.127455071,0.115221344,0.12083178,0.121610388,0.126256004,0.119131647
10/19/2010,0.195139989,0.167989999,0.189429998,0.163959085,0.111890331,0.169369996,0.144968003,0.152922004,0.188134983,0.182551995,0.234197989,0.197715983,0.2441625
10/20/2010,0.145386994,0.106113307,0.15703617,0.136000946,0.137896225,0.156986684,0.129843011,0.15382798,0.117862165,0.141613975,0.13036935,0.139176399,0.124771617
10/21/2010,0.169247637,0.140127551,0.165813693,0.141324808,0.143349567,0.143929471,0.14091081,0.142365442,0.138943372,0.140385782,0.139113635,0.138890841,0.135743965
10/22/2010,0.149542183,0.111830674,0.157744646,0.129739285,0.137312025,0.140953302,0.128860295,0.136522427,0.116313338,0.11770542,0.118446574,0.110989414,0.115281306
10/23/2010,0.165340006,0.125029764,0.141839311,0.122853324,0.139072567,0.128719032,0.129220441,0.169882834,0.131497011,0.161992148,0.123758487,0.143902168,0.138461456
10/24/2010,0.180781379,0.140193641,0.18596296,0.163054764,0.137071356,0.169369996,0.107240029,0.140423909,0.135735616,0.113653831,0.166940004,0.124427974,0.142010555
10/25/2010,0.163373366,0.129387841,0.150934428,0.125166684,0.136886999,0.138235331,0.146313116,0.143700376,0.159543276,0.145364657,0.166725039,0.163054913,0.16457969
10/26/2010,0.208909646,0.152928784,0.1536697,0.146685526,0.121903569,0.154032037,0.13164869,0.186257914,0.142199233,0.140267521,0.14150542,0.131705299,0.14036575
10/27/2010,0.152540654,0.12646538,0.171202585,0.144102976,0.158671692,0.160087377,0.136819065,0.136508316,0.135035679,0.156688049,0.136000037,0.145381629,0.122366682
10/28/2010,0.195139989,0.181760997,0.189429998,0.164470842,0.094559669,0.155147001,0.153513998,0.150462359,0.213805005,0.205366492,0.234197989,0.215888992,0.225707486
10/29/2010,0.143947333,0.107935511,0.15177913,0.130108714,0.169073105,0.179505244,0.136651471,0.164196685,0.119623192,0.14596431,0.122177996,0.131451726,0.142534778
10/30/2010,0.169231713,0.129614428,0.153374627,0.117395714,0.130876139,0.100800291,0.133558303,0.130597353,0.142350331,0.131948084,0.135840133,0.129263297,0.133891776
10/31/2010,0.168664858,0.137999997,0.169009984,0.141987368,0.13133812,0.140661642,0.103974074,0.151681483,0.109759249,0.123180881,0.104065605,0.103365436,0.109552965
11/1/2010,0.133980468,0.089584313,0.120346695,0.086475179,0.091333427,0.08759813,0.088895939,0.087276764,0.087863088,0.082043082,0.080420196,0.081317954,0.089172609
11/2/2010,0.207858011,0.132797942,0.203125,0.19560604,0.14847599,0.196917981,0.167689994,0.167989999,0.151610002,0.24342449,0.156579956,0.252608001,0.285056472
11/3/2010,0.208113372,0.190324187,0.261503488,0.231714591,0.248071507,0.255558908,0.222032309,0.219062671,0.200564742,0.190417632,0.160900891,0.169585943,0.167709708
11/4/2010,0.159397095,0.148295328,0.188564733,0.16579403,0.136618167,0.138538122,0.144128218,0.100437626,0.123683147,0.097898528,0.152869418,0.163830385,0.19063206
11/5/2010,0.177686229,0.17141287,0.213505536,0.187908411,0.163950026,0.181882128,0.144251406,0.191236153,0.153749704,0.21215038,0.170817003,0.204466507,0.19063133
11/6/2010,0.120170988,0.07484512,0.116096571,0.076474361,0.095004693,0.084822036,0.106325626,0.082620695,0.101484567,0.084751442,0.107883319,0.096541196,0.119952463
11/7/2010,0.220479995,0.195181996,0.234420002,0.193656205,0.186827794,0.183346987,0.213754997,0.214180008,0.166359991,0.205366492,0.166940004,0.183119014,0.236389995
11/8/2010,0.136080801,0.081998974,0.119362339,0.086151265,0.095472932,0.089593828,0.098996975,0.095150195,0.108181924,0.099491507,0.125990093,0.121746175,0.145200744
11/9/2010,0.248443007,0.212354004,0.226135001,0.125563502,0.163446993,0.115798779,0.129270643,0.129055485,0.126896381,0.123358734,0.14339757,0.13508974,0.180895343
11/10/2010,0.13425301,0.091294579,0.106859803,0.079268567,0.073871851,0.077875465,0.07795053,0.081167556,0.099033229,0.095988303,0.107455388,0.109251343,0.122651182
11/11/2010,0.208166599,0.169592857,0.177901953,0.136917859,0.10144411,0.110248514,0.128137931,0.108375922,0.149161488,0.105899744,0.149239913,0.127126276,0.177337483
11/12/2010,0.182992995,0.146195501,0.189429998,0.161214049,0.132858515,0.139421999,0.100469999,0.110253505,0.134289995,0.182551995,0.166940004,0.215888992,0.132379994
11/13/2010,0.184708819,0.158577845,0.180103704,0.145544574,0.105494194,0.1214431,0.126726434,0.161508664,0.14825651,0.145317614,0.161180824,0.156376466,0.170642599
11/14/2010,0.182992995,0.146195501,0.189429998,0.200209125,0.177266002,0.196917981,0.094218835,0.136173993,0.076800004,0.134480998,0.124917492,0.126692504,0.132379994
11/15/2010,0.118616939,0.073694445,0.135591909,0.100961417,0.09728805,0.083076306,0.09436775,0.133333027,0.106890425,0.094693452,0.11019966,0.135976896,0.12131723
11/16/2010,0.1807255,0.14803797,0.17580764,0.135753721,0.146917462,0.144783288,0.14715977,0.138764992,0.131728917,0.137560785,0.137982234,0.140679359,0.163322344
11/17/2010,0.199685956,0.163745044,0.188792886,0.166821547,0.152783942,0.164131028,0.15816946,0.164997769,0.157598347,0.162585372,0.156825139,0.158684642,0.171279844
11/18/2010,0.192685843,0.155996799,0.184052333,0.149672985,0.134380445,0.148488685,0.135957092,0.161140531,0.146296263,0.170515463,0.143355951,0.147581235,0.149129659
11/19/2010,0.173438635,0.143180796,0.171682455,0.141826472,0.135585973,0.140567731,0.140252731,0.14009008,0.143210404,0.142442618,0.148533728,0.150767973,0.162839356
11/20/2010,0.176620632,0.151965037,0.175301641,0.13001059,0.101132669,0.139471233,0.100708842,0.1120001,0.127284482,0.109152585,0.136908874,0.117546625,0.152425915
11/21/2010,0.198253036,0.154127508,0.180582657,0.154722378,0.146983057,0.147191122,0.134287938,0.150402412,0.135147348,0.126706317,0.15010637,0.147356138,0.180329159
11/22/2010,0.152992055,0.116327949,0.156422872,0.135209803,0.121133855,0.129067496,0.114103003,0.124316589,0.111494251,0.121576044,0.119819667,0.126738111,0.136480372
11/23/2010,0.161889628,0.1235644,0.170518085,0.139190122,0.142212152,0.146373615,0.12698473,0.142548248,0.119635291,0.125667393,0.128242835,0.132648334,0.144509032
11/24/2010,0.184982515,0.151529455,0.17500483,0.142768906,0.138147798,0.143417857,0.141865605,0.14148255,0.142885545,0.138794272,0.149509285,0.146926634,0.153800661
11/25/2010,0.173885703,0.139441073,0.167327702,0.136339769,0.131364062,0.131921723,0.12263307,0.130816191,0.123910882,0.126053944,0.129678473,0.127093732,0.146423131
11/26/2010,0.197189369,0.164738156,0.188530507,0.16634688,0.138562337,0.153164863,0.144366623,0.149127474,0.149009537,0.150742135,0.157229096,0.156881673,0.169006993
11/27/2010,0.205084965,0.178831726,0.204486638,0.192831933,0.146475255,0.154671416,0.153772563,0.140987456,0.151330158,0.124370955,0.158929259,0.145808831,0.166610658
11/28/2010,0.171272844,0.132221863,0.173620716,0.134087086,0.134521112,0.126438737,0.126626655,0.126288995,0.144582644,0.161864609,0.149520934,0.164557561,0.13337256
11/29/2010,0.220479995,0.203768,0.234420002,0.196173509,0.105230995,0.155147001,0.167689994,0.116921186,0.213805005,0.205366492,0.249778003,0.225798488,0.215025008
11/30/2010,0.170785144,0.11608012,0.156979427,0.138523102,0.14693968,0.172837362,0.120743059,0.160190076,0.114568047,0.148828596,0.118579052,0.121259473,0.119728461
12/1/2010,0.169450057,0.131353822,0.157902841,0.136830971,0.121068058,0.101903275,0.129336878,0.133039513,0.136185203,0.139175128,0.142106572,0.147079941,0.153180006
12/2/2010,0.159427762,0.108967848,0.134099558,0.099561788,0.108164735,0.096227728,0.077921644,0.086191766,0.074819446,0.083063006,0.076303139,0.076655708,0.121109985
12/3/2010,0.09824533,0.047539607,0.10610912,0.085274704,0.081135593,0.066730335,0.073553897,0.113485627,0.088079795,0.074167632,0.060170908,0.08503186,0.112069219
12/4/2010,0.237904996,0.223224998,0.213505536,0.18758671,0.110287443,0.115606412,0.100632682,0.098354951,0.140117884,0.169650242,0.162505448,0.20297794,0.172027349
12/5/2010,0.095036142,0.054746192,0.094823867,0.067145869,0.058411416,0.051847357,0.048085656,0.045006055,0.044980109,0.04812818,0.046000298,0.044615734,0.060511317
12/6/2010,0.220479995,0.203768,0.190392599,0.158212319,0.113440059,0.120938979,0.110748254,0.105770014,0.112925373,0.115080796,0.150562853,0.129222453,0.122822635
12/7/2010,0.156484708,0.10275761,0.14871116,0.111407705,0.09780816,0.096227728,0.069218919,0.086191766,0.054852232,0.079569653,0.059400123,0.072843961,0.069893949
12/8/2010,0.101665662,0.06114377,0.100318812,0.059736576,0.036570158,0.064459555,0.055018768,0.051194094,0.077359982,0.068005458,0.085348405,0.067394681,0.080716729
12/9/2010,0.165460393,0.103698269,0.142378733,0.100532472,0.111377202,0.096227728,0.075972028,0.095907636,0.080802254,0.083063006,0.074773975,0.073121443,0.094663084
12/10/2010,0.090177678,0.038742695,0.079890303,0.063785627,0.052639324,0.046710841,0.048953976,0.044885021,0.081229568,0.063923098,0.123029247,0.125393897,0.138198808
12/11/2010,0.202811658,0.155475006,0.196747676,0.161120072,0.133841231,0.129357085,0.125483811,0.151424408,0.12430492,0.130146384,0.132094577,0.124107674,0.146633551
12/12/2010,0.099575192,0.041572489,0.079230584,0.059736576,0.052639324,0.047304168,0.047939956,0.044885021,0.044492539,0.04812818,0.053173374,0.047449488,0.073687844
12/13/2010,0.220479995,0.212354004,0.226135001,0.174411142,0.140507996,0.139421999,0.182278991,0.152922004,0.188134983,0.134480998,0.214222014,0.175914496,0.2441625
12/14/2010,0.090177678,0.137056381,0.172222912,0.129265681,0.09780816,0.084137864,0.072698347,0.08272104,0.081362128,0.114022166,0.083929196,0.115216218,0.10035076
12/15/2010,0.090177678,0.166743442,0.187377259,0.143084064,0.083703563,0.096227728,0.088516645,0.10181541,0.122223668,0.131299824,0.113364898,0.1209094,0.129379526
12/16/2010,0.232188404,0.223224998,0.255679995,0.19752938,0.146656096,0.168752417,0.126251385,0.166203022,0.130758539,0.167329863,0.115436964,0.141826659,0.130033821
12/17/2010,0.095125958,0.045077253,0.082962975,0.087929279,0.052639324,0.053440947,0.047939956,0.044885021,0.044492539,0.04812818,0.044030003,0.044615734,0.043333478
12/18/2010,0.237904996,0.223224998,0.234420002,0.225370534,0.177266002,0.244503736,0.144968003,0.196349993,0.134289995,0.167124987,0.166940004,0.134692997,0.198624983
12/19/2010,0.173008412,0.124991693,0.155642599,0.14839226,0.136839658,0.139747605,0.147042543,0.138444483,0.159817964,0.148035213,0.159176961,0.148853958,0.141805559
12/20/2010,0.280258983,0.243847743,0.215668544,0.185481861,0.160111219,0.19325076,0.177975073,0.189291984,0.190507725,0.197074041,0.190308049,0.188396558,0.182090476
12/21/2010,0.118184887,0.081105367,0.121612863,0.104281935,0.086568623,0.096475761,0.076768101,0.088175179,0.073147766,0.092721977,0.088685531,0.099012661,0.110130862
12/22/2010,0.214960158,0.162820756,0.186281204,0.160152256,0.106203087,0.142521188,0.090768203,0.120764799,0.130761757,0.132620722,0.128019288,0.122483276,0.122321069
12/23/2010,0.169124007,0.122818999,0.189429998,0.222532075,0.177266002,0.215082988,0.144968003,0.235361993,0.118354999,0.214533001,0.132995993,0.183119014,0.123877488
12/24/2010,0.090177678,0.038742695,0.101942264,0.079000875,0.071723215,0.066389807,0.069957033,0.06675639,0.077189103,0.079501495,0.086806908,0.08788085,0.096685246
12/25/2010,0.248443007,0.223224998,0.255679995,0.238528446,0.192319393,0.244503736,0.235057995,0.235361993,0.151635006,0.182551995,0.158964992,0.168709993,0.198624983
12/26/2010,0.098834194,0.075473003,0.118465036,0.160020441,0.084053867,0.115039185,0.061897572,0.092668481,0.097696729,0.097029567,0.111998908,0.078166828,0.121043101
12/27/2010,0.198837221,0.163395569,0.178349808,0.133450583,0.108164735,0.096227728,0.088516645,0.107661843,0.106247768,0.114022166,0.096959211,0.091904305,0.116850704
12/28/2010,0.17564543,0.145413923,0.18611175,0.171357711,0.144190463,0.159969849,0.158269929,0.161870368,0.159343967,0.162451758,0.152045401,0.166224343,0.176974436
12/29/2010,0.090177678,0.166743442,0.190694138,0.140678376,0.090447471,0.084137864,0.104125537,0.10181541,0.103470139,0.10108339,0.098013148,0.094649725,0.118961446
12/30/2010,0.287108421,0.223224998,0.272072494,0.213607228,0.156443998,0.196917981,0.136422008,0.144547999,0.151635006,0.214533001,0.195797995,0.252608001,0.190264985
12/31/2010,0.197803512,0.160020083,0.177210078,0.134046882,0.077426337,0.10734871,0.095043287,0.115229718,0.15172188,0.153859511,0.147169799,0.14877142,0.137975961
1/1/2011,0.174585089,0.122220561,0.11370445,0.08893168,0.118254669,0.138689801,0.080004893,0.110605218,0.081261985,0.117267884,0.099248722,0.110187769,0.111368284
1/2/2011,0.198440022,0.166868173,0.198045747,0.167106073,0.153117987,0.171360487,0.166370683,0.170802041,0.168801916,0.181702506,0.174418246,0.179911874,0.171058868
1/3/2011,0.163535491,0.161379546,0.118802465,0.095713578,0.135255828,0.14729023,0.149735719,0.139730588,0.144878149,0.146000892,0.116297767,0.132033005,0.117589518
1/4/2011,0.182356969,0.104013667,0.196283334,0.23858799,0.176706247,0.214138168,0.177960029,0.194412611,0.175102043,0.193344967,0.171274344,0.180658517,0.175514045
1/5/2011,0.184370413,0.122388363,0.109801263,0.083228469,0.098995693,0.112651333,0.092289694,0.10440395,0.117857799,0.122646034,0.127638951,0.125313327,0.143416703
1/6/2011,0.116278187,0.077908692,0.103646621,0.059736576,0.05043566,0.046980098,0.051755485,0.046266031,0.044492539,0.04812818,0.048729446,0.050563931,0.07212773
1/7/2011,0.197878376,0.155790254,0.105341636,0.085549504,0.1257862,0.135424241,0.131113425,0.126571447,0.143669546,0.139873907,0.14576602,0.151038706,0.161079228
1/8/2011,0.17523247,0.138231814,0.11081396,0.142571315,0.124562964,0.110975251,0.113004483,0.135466352,0.112089887,0.118831195,0.130454808,0.14275448,0.110990115
1/9/2011,0.245903664,0.221830089,0.247413442,0.203253397,0.146664992,0.228432596,0.108818293,0.088581465,0.247191444,0.133487061,0.149354786,0.091142163,0.128858998
1/10/2011,0.201729998,0.134093449,0.134476885,0.120802447,0.144686952,0.171723902,0.158283055,0.159616455,0.152236938,0.157973617,0.145651415,0.160608396,0.163513422
1/11/2011,0.162258685,0.153496802,0.256496221,0.182871372,0.2013565,0.207850799,0.226837948,0.197947398,0.159013093,0.146254495,0.135484561,0.117316559,0.108742476
1/12/2011,0.206486493,0.164655015,0.099899448,0.0687792,0.111699238,0.085886426,0.108721301,0.110014491,0.105679959,0.110681623,0.111521639,0.105944507,0.137554944
1/13/2011,0.096020296,0.072189689,0.093292035,0.085947454,0.053539827,0.062326264,0.057215791,0.05984797,0.099590518,0.097059883,0.076085806,0.071733698,0.075077161
1/14/2011,0.258980989,0.234095991,0.111356877,0.116493457,0.156443998,0.164990172,0.126781121,0.135866702,0.166364744,0.249704719,0.302200526,0.25792107,0.135631457
1/15/2011,0.217878029,0.154848054,0.118683115,0.091023281,0.120189391,0.111294381,0.088637382,0.094757974,0.096679971,0.122438326,0.114643447,0.132182866,0.10615506
1/16/2011,0.232506305,0.152717978,0.141133904,0.170705587,0.152982116,0.191029623,0.175287321,0.188894212,0.175533235,0.188757166,0.171527207,0.182468712,0.1686593
1/17/2011,0.240594804,0.156974375,0.153484821,0.131688431,0.151019782,0.155553162,0.144912586,0.142375231,0.140768468,0.140207186,0.134747013,0.146661684,0.148659989
1/18/2011,0.100106467,0.032733873,0.215426952,0.197709173,0.10651616,0.105262361,0.100074731,0.081923895,0.084320284,0.075218692,0.11930953,0.089982539,0.099737234
1/19/2011,0.247334704,0.208997145,0.125339285,0.144263786,0.200264692,0.199049696,0.250410497,0.252411008,0.127109081,0.214533001,0.234197989,0.215888992,0.198624983
1/20/2011,0.11609102,0.081842057,0.112359419,0.09160459,0.069921494,0.078069545,0.072022468,0.071977854,0.057826471,0.05332062,0.061221365,0.058523033,0.080287188
1/21/2011,0.183504641,0.138043329,0.177746519,0.204142049,0.220201582,0.217188105,0.200070441,0.161598608,0.153220743,0.156818151,0.163679466,0.157951817,0.145513654
1/22/2011,0.209570646,0.141750336,0.223911077,0.203767434,0.161360294,0.178074524,0.156075776,0.170501024,0.148589909,0.159152344,0.151797339,0.161950171,0.169587567
1/23/2011,0.245854539,0.243847743,0.110225894,0.156857962,0.177266002,0.215082988,0.213754997,0.182243988,0.213805005,0.196199998,0.214222014,0.197715983,0.236389995
1/24/2011,0.21457918,0.164417535,0.127586931,0.092379436,0.139470235,0.140521958,0.112731732,0.167851672,0.085745521,0.11998599,0.097825684,0.129773125,0.114975557
1/25/2011,0.134205908,0.093293808,0.126359418,0.11210575,0.096094608,0.089852333,0.092136838,0.075524628,0.074192248,0.058262493,0.077470288,0.071359403,0.082410745
1/26/2011,0.300807297,0.274085313,0.16012685,0.125378251,0.240615293,0.264379412,0.255641788,0.210290164,0.21224685,0.221165687,0.242116585,0.308487564,0.240365386
1/27/2011,0.184750006,0.099453211,0.174725115,0.17176424,0.133583158,0.153170481,0.132941142,0.139586657,0.151867867,0.169838384,0.143126711,0.154007912,0.155719861
1/28/2011,0.236643061,0.197629318,0.158699423,0.135049671,0.202994004,0.240353853,0.211208895,0.222464725,0.205669403,0.191528529,0.228616759,0.214953423,0.213538706
1/29/2011,0.118744135,0.085765272,0.110316806,0.067571215,0.094674923,0.082354419,0.09657421,0.086587876,0.098069847,0.088609099,0.097380534,0.097661369,0.106057204
1/30/2011,0.205221191,0.176567167,0.108662285,0.087953247,0.129237711,0.122385405,0.135047391,0.117780462,0.13105303,0.106913678,0.127101079,0.119706132,0.145542204
1/31/2011,0.195139989,0.167989999,0.125339285,0.105854752,0.156443998,0.155147001,0.128714502,0.136173993,0.151635006,0.196199998,0.181124002,0.235707998,0.167909995
2/1/2011,0.207553521,0.177914351,0.119308367,0.102847755,0.126385823,0.142138258,0.152720079,0.137731522,0.162794799,0.155208409,0.157501176,0.154484764,0.152553648
2/2/2011,0.210571155,0.143612131,0.166898891,0.169347689,0.197906047,0.245118544,0.199621409,0.214250401,0.171477184,0.199698761,0.178993791,0.204961464,0.194434538
2/3/2011,0.163583964,0.13724409,0.171778098,0.139946654,0.133226246,0.132747367,0.133757263,0.122432813,0.132577762,0.13353242,0.133094937,0.13314943,0.141751349
2/4/2011,0.258980989,0.234095991,0.127629638,0.094371773,0.195065185,0.15583232,0.235057995,0.146292195,0.150195658,0.162529632,0.133500323,0.146690443,0.128658623
2/5/2011,0.144406825,0.111896865,0.137518838,0.106282756,0.104697548,0.106636971,0.113951087,0.113316193,0.112582728,0.113668926,0.111851871,0.11159566,0.119467705
2/6/2011,0.218903705,0.212314755,0.128503233,0.144575819,0.147164315,0.179762855,0.156349957,0.149059027,0.16122596,0.155764341,0.21326232,0.159028873,0.154113635
2/7/2011,0.212057269,0.187336996,0.209921699,0.180421901,0.165178181,0.167190495,0.166835026,0.161015555,0.161928058,0.156559777,0.157849133,0.154289556,0.158956105
2/8/2011,0.20359607,0.16336368,0.160656899,0.145056874,0.166375592,0.177401856,0.167040855,0.155125678,0.151483923,0.140585184,0.149320185,0.137039766,0.126295045
2/9/2011,0.220479995,0.203768,0.125339285,0.111504681,0.170450002,0.183346987,0.136422008,0.136173993,0.103791676,0.118781,0.116838999,0.126692504,0.123877488
2/10/2011,0.142693982,0.122337557,0.156703383,0.138202697,0.133035004,0.130269215,0.145420179,0.129337072,0.129815459,0.12021973,0.120765865,0.11828544,0.11691153
2/11/2011,0.284474432,0.249568596,0.1885878,0.166149914,0.215242788,0.233221933,0.205561846,0.194594547,0.185508519,0.18916522,0.16181697,0.176848233,0.185666874
2/12/2011,0.190591033,0.151807704,0.188157565,0.166390207,0.160519702,0.163359401,0.167638272,0.158403606,0.160081395,0.163825442,0.153044529,0.161951686,0.159284185
2/13/2011,0.203158513,0.130000621,0.147971466,0.128419459,0.137550876,0.140517697,0.129463762,0.142257139,0.119703919,0.121450558,0.11567454,0.105604455,0.119090594
2/14/2011,0.16016511,0.112199336,0.160437033,0.129724354,0.102230623,0.109241433,0.099569045,0.089585647,0.099481992,0.105087996,0.113638617,0.11100293,0.115706337
2/15/2011,0.204333544,0.17242533,0.115388513,0.0961795,0.126336262,0.104230419,0.129914865,0.108343869,0.104934841,0.089360714,0.108930148,0.101259217,0.138624087
2/16/2011,0.209029689,0.169950962,0.129623309,0.112128638,0.118434347,0.118047215,0.100786477,0.096621938,0.124085493,0.128461212,0.129566535,0.130727917,0.112584725
2/17/2011,0.216741145,0.184300154,0.09557946,0.118761006,0.140507996,0.169369996,0.196270004,0.167989999,0.115622468,0.196199998,0.214222014,0.183119014,0.225707486
2/18/2011,0.187246278,0.155653164,0.136698648,0.109898612,0.155679703,0.16749315,0.154113248,0.1580901,0.138337716,0.1468741,0.125689909,0.136517793,0.119674183
2/19/2011,0.153651774,0.077745348,0.160182267,0.173512727,0.169035807,0.159816802,0.094152056,0.167036816,0.129128411,0.203718364,0.218580753,0.196203038,0.189624608
2/20/2011,0.15940319,0.115226626,0.160035819,0.132725775,0.115977064,0.109530017,0.103599057,0.088413596,0.09117911,0.088303737,0.093417645,0.096439503,0.113883413
2/21/2011,0.153169316,0.109551657,0.135948812,0.109801871,0.094905823,0.094646946,0.103371993,0.147649571,0.110169344,0.098184735,0.107482485,0.101169728,0.093192995
2/22/2011,0.180389941,0.162420213,0.118801743,0.097642183,0.135454416,0.127128378,0.116672061,0.10552752,0.114254303,0.103886552,0.114594787,0.101252802,0.128571197
2/23/2011,0.122219846,0.10314063,0.140448153,0.120094687,0.117028475,0.091114931,0.104525305,0.085388847,0.104524523,0.092472658,0.116323575,0.091256343,0.096910626
2/24/2011,0.177304104,0.159173965,0.133813411,0.136345878,0.169655651,0.190700501,0.193554461,0.165424749,0.1554766,0.176881418,0.190841541,0.177398697,0.162715107
2/25/2011,0.171030208,0.111294277,0.142226622,0.119652241,0.140118226,0.144017085,0.120462961,0.131738767,0.114014499,0.122866876,0.120530181,0.130454272,0.114985146
2/26/2011,0.126761153,0.088577638,0.114759161,0.094743851,0.094905823,0.095458731,0.108818263,0.109480537,0.113483988,0.112158485,0.113560982,0.111852683,0.116956785
2/27/2011,0.162218243,0.136688218,0.132823765,0.102282405,0.14908269,0.149741381,0.134679854,0.125373513,0.113020249,0.118178263,0.097787216,0.101486929,0.103499554
2/28/2011,0.152486145,0.133451149,0.160130307,0.143903241,0.125283539,0.1299918,0.122537017,0.123731591,0.129238725,0.124085844,0.120248295,0.113824114,0.112282127
3/1/2011,0.195139989,0.167989999,0.113887496,0.109474784,0.177266002,0.139421999,0.167689994,0.136173993,0.134289995,0.108523995,0.150989994,0.118692003,0.167909995
3/2/2011,0.16946435,0.107544735,0.186704904,0.16626066,0.163736746,0.17518118,0.166051149,0.168181583,0.144359276,0.169342443,0.135909691,0.168998241,0.15555276
3/3/2011,0.169124007,0.167989999,0.084594637,0.120368431,0.119541101,0.149362728,0.178699866,0.197023124,0.149284795,0.098266989,0.132995993,0.111907333,0.181904987
3/4/2011,0.172169715,0.130120963,0.126699835,0.112886198,0.123294793,0.113137454,0.112753853,0.093308143,0.123770632,0.152296439,0.12769486,0.172462195,0.142607555
3/5/2011,0.220479995,0.223224998,0.09924107,0.107936598,0.156443998,0.17069754,0.213754997,0.162227795,0.155402869,0.14423196,0.142277405,0.144277126,0.152487844
3/6/2011,0.203642815,0.150654256,0.137167409,0.117462382,0.139104798,0.154012412,0.130276382,0.124454379,0.113971546,0.122870825,0.108343281,0.110714823,0.097392917
3/7/2011,0.176503256,0.124842517,0.134340033,0.126887932,0.104525656,0.120557122,0.105431639,0.074195936,0.111275278,0.106892861,0.112879448,0.102987126,0.091342084
3/8/2011,0.186121002,0.111352935,0.127012283,0.12333063,0.143371806,0.152864575,0.127195477,0.162886754,0.110732153,0.117501199,0.129568607,0.095457397,0.145339221
